Date,DEFAULT,QUALITY,MOMENTUM,BOOK_TO_PRICE,SIZE,CASH_TO_ASSETS,Real Yield,Yield Curve
6/17/2020,-0.0478,0.0228,0.0285,-0.0117,-0.0066,0.0229,-0.52,0.55
6/18/2020,0.0017,-0.0027,-0.0008,-0.0034,0.0006,0.0096,-0.57,0.52
6/19/2020,-0.031,0.0154,0.0114,0.0008,0.0082,0.0277,-0.6,0.51
6/22/2020,-0.0122,0.0006,0.0144,-0.0082,0.0037,0.0114,-0.63,0.52
6/23/2020,0.0029,-0.0069,0.0029,-0.0082,0.0024,0.0049,-0.66,0.54
6/24/2020,-0.0455,0.0224,0.0298,-0.0062,0.0045,0.005,-0.64,0.5
6/25/2020,0.0123,-0.0049,-0.005,0.0009,0.0038,0.0073,-0.65,0.51
6/26/2020,-0.0393,0.0174,0.013,-0.0046,-0.0029,0.0091,-0.68,0.47
6/29/2020,0.0402,-0.0237,-0.0261,0.0108,0.004,-0.0206,-0.7,0.48
6/30/2020,-0.005,0.0069,0.0119,-0.0012,-0.003,0.0091,-0.68,0.5
7/2/2020,0.0009,0.0013,0.002,-0.001,-0.0035,-0.0025,-0.73,0.52
7/6/2020,0.0067,0.0057,-0.0008,0.0093,0.0001,0.0122,-0.76,0.53
7/7/2020,-0.0423,-0.001,0.0263,-0.0106,-0.0078,0.016,-0.78,0.49
7/8/2020,0.0058,-0.0091,0.0074,-0.0047,-0.002,0.0225,-0.75,0.51
7/9/2020,-0.048,0.0213,0.0299,-0.0144,-0.0102,0.0257,-0.77,0.46
7/10/2020,0.0438,-0.0124,-0.0277,0.0205,0.0062,-0.0227,-0.76,0.49
7/13/2020,0.0123,0.0105,-0.0134,0.0179,-0.0026,-0.0396,-0.78,0.48
7/14/2020,-0.0143,-0.0087,0.0076,-0.0069,-0.0052,-0.0025,-0.78,0.49
7/15/2020,0.0572,-0.0385,-0.0347,0.0099,0.0171,-0.0062,-0.77,0.48
7/16/2020,-0.008,0.0059,0.004,0.0065,0.0067,-0.0078,-0.79,0.46
7/17/2020,-0.0342,0.0014,0.0185,-0.0108,0.0036,0.0071,-0.82,0.5
7/20/2020,-0.0339,0.0147,0.0299,-0.0151,-0.0013,0.0404,-0.84,0.46
7/21/2020,0.0481,-0.021,-0.0371,0.0273,0.0161,-0.0217,-0.87,0.47
7/22/2020,-0.0051,0.001,0.0057,0.0028,-0.0082,-0.0076,-0.88,0.46
7/23/2020,0.0025,-0.0008,-0.0181,0.0065,-0.0005,-0.0181,-0.9,0.43
7/24/2020,-0.0038,0.0103,-0.0001,0.006,-0.0015,-0.0063,-0.92,0.45
7/27/2020,-0.0257,0.0051,0.0222,-0.0128,-0.002,0.023,-0.9,0.47
7/28/2020,0.0089,-0.0087,-0.0082,0.0104,0.0038,-0.0129,-0.92,0.45
7/29/2020,0.016,-0.0074,-0.008,0.0072,-0.0017,0.0011,-0.95,0.46
7/30/2020,-0.0208,0.004,0.0248,-0.0063,0.0081,0.0126,-0.97,0.44
7/31/2020,-0.017,0.0261,0.0116,-0.0042,-0.0167,0.0013,-1,0.44
8/3/2020,-0.0096,-0.0132,0.0177,-0.0076,0.0129,0.0165,-1.02,0.45
8/4/2020,0.0109,-0.016,-0.0092,0.0062,0.0108,-0.0081,-1.05,0.41
8/5/2020,0.0281,-0.0162,-0.013,0.0098,0.0113,-0.0019,-1.06,0.44
8/6/2020,-0.0069,-0.0041,0.004,-0.0037,-0.0021,-0.0111,-1.08,0.44
8/7/2020,0.0271,0.0013,-0.0206,0.0139,0.0122,-0.0374,-1.04,0.44
8/10/2020,0.0472,-0.0239,-0.0279,0.0183,0.0175,-0.0301,-1.02,0.45
8/11/2020,0.0195,0.007,-0.0219,0.0072,-0.0055,-0.008,-0.99,0.48
8/12/2020,-0.0183,0.0192,0.0187,-0.0048,-0.0072,0.0012,-0.98,0.53
8/13/2020,-0.0197,-0.0029,0.0153,-0.0086,0.0006,0.0198,-0.96,0.55
8/14/2020,0.0166,-0.0106,-0.012,0.0079,-0.0011,-0.0114,-0.94,0.57
8/17/2020,-0.0251,-0.0051,0.0233,-0.0117,-0.0004,0.0191,-0.97,0.55
8/18/2020,-0.0252,0.0156,0.017,-0.0096,-0.0081,0.0135,-1.01,0.53
8/19/2020,0.0059,-0.0037,0.0004,0.0017,0.0062,0.0033,-0.99,0.54
8/20/2020,-0.0195,0.0087,0.0141,-0.0059,-0.0042,0.0165,-0.97,0.52
8/21/2020,-0.0126,0.0157,0.0082,-0.0097,-0.0155,-0.0036,-1,0.48
8/24/2020,0.0471,-0.0066,-0.033,0.0147,-0.0115,-0.0226,-1.02,0.51
8/25/2020,-0.0028,0.0062,0.0106,-0.0012,0.0063,0.0108,-1.01,0.54
8/26/2020,-0.0264,0.0119,0.0225,-0.012,-0.0112,0.0237,-1.03,0.53
8/27/2020,0.0259,-0.007,-0.0216,0.0045,-0.0069,-0.008,-0.99,0.58
8/28/2020,0.0121,-0.0173,-0.0089,0.001,0.0053,0.0064,-1.03,0.6
8/31/2020,-0.0314,0.0115,0.018,-0.0171,-0.0088,0.0186,-1.08,0.58
9/2/2020,-0.0074,0.009,-0.0028,-0.009,-0.0129,-0.0036,-1.07,0.52
9/3/2020,0.0313,-0.0123,-0.0356,0.0217,0.0081,-0.0407,-1.02,0.5
9/4/2020,0.0335,-0.0148,-0.0228,0.0136,0.0019,-0.0199,-0.98,0.58
9/8/2020,-0.0146,-0.0023,-0.0011,-0.0046,0.0143,0.0038,-0.99,0.55
9/9/2020,-0.0214,0.0142,0.0303,-0.0164,-0.0055,0.0088,-1,0.57
9/10/2020,-0.0045,-0.0041,0.0037,0.0004,0.008,0.0054,-1.01,0.54
9/11/2020,0.003,0.0077,-0.0044,0.0018,-0.0102,-0.0059,-0.98,0.54
9/14/2020,0.0159,-0.0212,-0.0009,-0.0093,0.008,0.0169,-0.97,0.54
9/15/2020,-0.0131,0.0081,0.0113,-0.0027,0.0014,0.0099,-0.99,0.54
9/16/2020,0.0268,-0.0304,-0.0251,0.0066,0.0068,-0.0132,-0.99,0.55
9/17/2020,0.0029,-0.001,-0.0049,0.0046,0.0077,-0.0006,-0.97,0.56
9/18/2020,-0.0092,0.0068,0.0095,-0.0009,0.0135,0.0205,-0.97,0.56
9/21/2020,-0.0385,0.0268,0.0293,-0.0134,-0.0211,0.0286,-0.94,0.54
9/22/2020,-0.0182,0.0017,0.0188,-0.0134,-0.0107,0.0104,-0.94,0.55
9/23/2020,-0.0124,0.0184,0.0028,0.0023,-0.0135,0.0074,-0.92,0.54
9/24/2020,-0.0047,0.0101,-0.0003,0.0064,-0.0018,-0.0147,-0.91,0.53
9/25/2020,0.0016,-0.0081,0.0073,-0.0088,0.0001,0.0146,-0.92,0.54
9/28/2020,0.0173,-0.0093,-0.0079,0.0128,0.005,-0.0045,-0.94,0.53
9/29/2020,-0.0195,0.0138,0.0163,-0.0051,0.0106,0.011,-0.98,0.55
9/30/2020,0.002,0.0065,0.0017,-0.0054,-0.0096,0.0012,-0.94,0.56
10/2/2020,0.0291,-0.0167,-0.027,0.0184,0.0071,-0.0311,-0.94,0.57
10/5/2020,0.0097,-0.0045,0.0064,-0.0047,0.0034,0.0063,-0.9,0.64
10/6/2020,-0.0078,0.004,-0.0007,0.0068,0.0064,0.0054,-0.9,0.62
10/7/2020,0.0151,-0.011,0.0012,0.0019,0.0092,0.0182,-0.9,0.65
10/8/2020,0.0205,-0.0111,-0.02,0.0048,0.0033,-0.0145,-0.94,0.65
10/9/2020,-0.0201,0.0106,0.0201,-0.0092,-0.002,0.0246,-0.94,0.63
10/13/2020,-0.0231,0.0098,0.0232,-0.0095,-0.0006,0.0244,-0.96,0.58
10/14/2020,0.0027,-0.0021,-0.0037,0.0034,-0.0032,-0.0045,-0.96,0.59
10/15/2020,0.0104,-0.0095,-0.0097,0.0081,0.0045,-0.0153,-0.95,0.6
10/16/2020,-0.0073,0.009,0.0006,0.0011,0.0012,0.0039,-0.95,0.62
10/19/2020,0.0075,-0.0106,-0.0032,0.0026,0.0041,0.0079,-0.93,0.62
10/20/2020,0.018,-0.0059,-0.0118,0.0118,-0.0027,-0.0127,-0.91,0.67
10/21/2020,-0.0036,0.0139,-0.0048,0.0084,0.0008,-0.0129,-0.91,0.69
10/22/2020,0.0413,-0.0318,-0.0278,0.0033,0.0011,-0.0135,-0.89,0.71
10/23/2020,0.0036,-0.0022,0.0011,0.0005,0.0012,0.0011,-0.9,0.67
10/26/2020,-0.0245,0.0248,0.0107,0.0001,-0.0036,0.003,-0.91,0.65
10/27/2020,-0.0198,0.01,0.0273,-0.0124,-0.0018,0.0182,-0.92,0.63
10/28/2020,-0.013,0.0085,0.0018,0.0006,0.0002,0.0024,-0.91,0.63
10/29/2020,0.0231,-0.011,-0.0113,0.004,0.0046,-0.0038,-0.86,0.69
10/30/2020,0.0129,0.0023,-0.0234,0.0063,-0.0112,-0.0249,-0.82,0.74
11/2/2020,0.0129,-0.006,-0.0138,0.0066,-0.0027,-0.0259,-0.84,0.71
11/3/2020,0.0046,-0.0063,0.0019,-0.0021,0.0065,0.0066,-0.82,0.73
11/4/2020,-0.0422,0.0282,0.049,-0.0374,-0.0228,0.0543,-0.86,0.64
11/5/2020,0.0265,-0.0254,-0.0016,0.0045,0.0052,0.0131,-0.87,0.65
11/6/2020,-0.0216,0.0077,0.0104,-0.0073,-0.0123,0.0124,-0.82,0.67
11/9/2020,0.1692,-0.1035,-0.1438,0.0383,0.0216,-0.0733,-0.77,0.79
11/10/2020,0.0008,-0.0012,-0.019,0.0148,0.0198,-0.0458,-0.78,0.79
11/12/2020,-0.0186,0.0086,0.0187,-0.0042,-0.0004,0.0204,-0.83,0.71
11/13/2020,0.0361,-0.0248,-0.0214,0.0073,0.0013,-0.023,-0.83,0.72
11/16/2020,0.0441,-0.0271,-0.0331,0.0155,0.0089,-0.03,-0.81,0.72
11/17/2020,0.0144,-0.0173,-0.0027,0.0026,0.0067,0.0087,-0.83,0.69
11/18/2020,-0.0012,-0.0026,0.0026,0.0092,0.0084,0.0128,-0.82,0.72
11/19/2020,0.0107,-0.008,0.0037,-0.0042,0.0049,0.0081,-0.84,0.68
11/20/2020,-0.0072,-0.0032,0.007,-0.0035,0.008,0.0104,-0.86,0.67
11/23/2020,0.0568,-0.0383,-0.0271,0.0193,0.0135,-0.0156,-0.85,0.7
11/24/2020,0.0473,-0.0283,-0.0386,0.0243,0.0114,-0.0313,-0.86,0.72
11/25/2020,-0.0093,0.0026,0.0154,-0.0073,0.0057,0.024,-0.87,0.71
11/27/2020,-0.0129,0.0023,0.018,-0.0117,0.0051,0.0323,-0.91,0.68
11/30/2020,-0.0421,0.0208,0.0303,-0.0162,-0.0037,0.0334,-0.93,0.68
12/2/2020,0.0316,-0.0154,-0.0221,0.0102,0.0071,-0.0058,-0.9,0.79
12/3/2020,0.0181,-0.024,-0.0057,0.0027,0.0047,0.0095,-0.94,0.76
12/4/2020,0.0257,-0.0258,-0.0184,0.0087,0.0114,-0.0034,-0.92,0.81
12/7/2020,-0.0184,0.0099,0.0152,-0.0039,0.0029,0.0103,-0.94,0.8
12/8/2020,-0.0007,-0.0087,0.0012,-0.0031,0.01,0.008,-0.97,0.78
12/9/2020,0.0093,-0.0011,-0.0137,0.0028,-0.0047,-0.0228,-0.96,0.79
12/10/2020,0.0125,-0.0163,-0.0017,-0.002,0.0118,0.0212,-0.96,0.78
12/11/2020,-0.0158,0.0162,0.0067,-0.0053,-0.0029,0.0053,-0.97,0.79
12/14/2020,-0.0254,0.021,0.0111,-0.0129,-0.0007,0.016,-0.98,0.77
12/15/2020,0.016,-0.018,-0.0034,0.0034,0.0041,-0.0118,-0.99,0.81
12/16/2020,-0.0063,0.0082,0.0061,-0.0027,-0.0016,0.0151,-1,0.79
12/17/2020,-0.0118,-0.0026,0.012,-0.0067,0.0031,0.0171,-1,0.81
12/18/2020,-0.0168,0.0123,0.0108,-0.011,-0.0043,-0.018,-1,0.82
12/21/2020,-0.0035,0.0004,0.0113,-0.0065,0.0077,0.056,-1,0.82
12/22/2020,-0.016,0.0079,0.0186,-0.009,0.0085,0.0233,-1.01,0.8
12/23/2020,0.0321,-0.0301,-0.0221,0.0178,0.0156,-0.0082,-1.01,0.83
12/24/2020,-0.0081,0.0101,0.0021,0.0002,-0.0039,-0.0072,-1.03,0.81
12/28/2020,0.0033,0.0069,-0.0047,0.0174,0.0082,-0.0201,-1.03,0.81
12/29/2020,-0.0072,0.0119,-0.0041,0.001,-0.0105,-0.0043,-1.02,0.82
12/30/2020,0.0139,-0.0184,-0.0027,0.002,0.0102,-0.0003,-1.03,0.81
12/31/2020,-0.0064,0.0121,-0.0059,0,-0.0092,-0.0152,-1.06,0.8
1/4/2021,-0.0019,0.0117,-0.0004,0.0053,0.0179,0.0004,-1.08,0.82
1/5/2021,0.0206,-0.026,-0.0072,0.0084,0.0185,0.0001,-1.07,0.83
1/6/2021,0.0431,-0.0264,-0.0259,0.0181,0.0072,-0.039,-1.02,0.9
1/7/2021,-0.0058,0.0009,0.0158,-0.0022,0.0127,0.0457,-1.01,0.94
1/8/2021,-0.0124,0.0049,0.0082,-0.0058,-0.0005,0.0134,-0.93,0.99
1/11/2021,0.0085,-0.0057,-0.0094,0.0087,0.0085,0.0016,-0.91,1.01
1/12/2021,0.0312,-0.0338,-0.0072,0.0111,0.0189,0.0011,-0.93,1.01
1/13/2021,-0.0033,0.0096,0.0046,0.0017,0.0021,-0.0022,-0.96,0.96
1/14/2021,0.0317,-0.0276,-0.0107,0.0046,0.0232,0.0013,-0.94,0.99
1/15/2021,-0.0203,0.0263,0.0061,-0.0036,-0.0035,-0.0181,-0.99,0.98
1/19/2021,0.0008,-0.0077,0.0064,0.0031,0.0198,0.0179,-1,0.96
1/20/2021,-0.0096,0.0121,0.0126,-0.0008,0.0006,0.0052,-1.02,0.97
1/21/2021,-0.0169,0.0147,0.012,-0.0025,0.0053,0.0112,-0.98,0.99
1/22/2021,0.0018,-0.0058,0.0083,0.0056,0.0207,0.0015,-0.99,0.97
1/25/2021,-0.007,0.01,0.0032,0.0039,0.0117,0.0001,-1.03,0.92
1/26/2021,-0.0045,0.0029,0.0025,0.0042,0.0083,-0.0155,-1.03,0.94
1/27/2021,0.0113,-0.016,-0.0065,0.018,0.0043,-0.0078,-1.04,0.92
1/28/2021,0.0071,-0.0041,0.0019,-0.0045,-0.0055,0.0065,-1.06,0.95
1/29/2021,-0.0176,0.0032,0.0022,0.0018,0.0064,0.0045,-1.02,1
2/3/2021,0.0332,-0.034,-0.01,0.0098,0.0225,0.011,-1.04,1.04
2/4/2021,0.0124,-0.0097,-0.0039,0.0027,0.0108,0.0063,-1.02,1.04
2/5/2021,-0.0035,-0.005,0.0044,-0.0015,0.0079,0.0083,-1.02,1.1
2/8/2021,0.0189,-0.021,0.0043,0.0066,0.0366,0.0018,-1.03,1.08
2/9/2021,-0.0073,0.0127,0.0043,0.0041,0.0158,0.0062,-1.04,1.07
2/10/2021,0.0087,-0.0081,-0.0078,0.009,0.0005,-0.0071,-1.06,1.04
2/11/2021,-0.0102,0.009,0.0074,-0.0037,-0.0059,0.0167,-1.04,1.05
2/12/2021,0.0032,0.0021,0.0064,0.0024,-0.0002,0.0045,-1.01,1.09
2/16/2021,0.0291,-0.0096,-0.007,0.0246,0.0184,-0.0133,-0.94,1.17
2/17/2021,0.005,-0.0025,-0.0113,0.0018,-0.0039,-0.0098,-0.92,1.18
2/18/2021,-0.0136,0.014,-0.0089,-0.0068,-0.0203,-0.0043,-0.87,1.18
2/19/2021,0.0369,-0.0444,0.0016,0.0046,0.0138,0.0057,-0.8,1.23
2/22/2021,0.0447,-0.0227,-0.0323,0.0239,0.0021,-0.0459,-0.79,1.26
2/23/2021,0.0183,-0.0058,-0.0184,-0.0014,-0.032,-0.0194,-0.79,1.26
2/24/2021,0.0275,-0.0245,-0.0015,0.0152,0.0217,-0.0067,-0.79,1.26
2/25/2021,-0.0165,0.0223,-0.0187,0.0032,-0.0118,-0.0254,-0.6,1.37
2/26/2021,-0.0056,-0.0079,0.0195,-0.0109,-0.0089,0.028,-0.71,1.3
3/2/2021,0.0144,-0.0028,-0.0148,0.0083,-0.0015,-0.0155,-0.78,1.29
3/3/2021,0.0288,-0.0223,-0.0325,0.0251,0.0049,-0.0421,-0.74,1.33
3/4/2021,0.0124,0.0035,-0.0282,0.0123,-0.0251,-0.0361,-0.66,1.4
3/5/2021,0.0052,0.0069,-0.011,0.001,-0.0045,-0.0196,-0.66,1.42
3/8/2021,0.028,-0.0294,-0.0308,0.0278,0.0145,-0.049,-0.62,1.42
3/9/2021,-0.0251,-0.0009,0.0451,-0.0165,0.0229,0.0462,-0.66,1.38
3/10/2021,0.0149,-0.0176,-0.0047,0.0118,0.0091,-0.0185,-0.73,1.37
3/11/2021,0.0012,-0.0075,0.0298,-0.0071,0.0179,0.0395,-0.74,1.4
3/12/2021,0.013,-0.0156,-0.0101,0.0062,0.0043,-0.0189,-0.62,1.5
3/15/2021,-0.0028,0.0018,0.0101,-0.0065,-0.0015,0.001,-0.65,1.48
3/16/2021,-0.0198,0.0324,-0.0136,-0.0036,-0.0114,-0.0075,-0.68,1.47
3/17/2021,0.0133,-0.0134,0.0147,0.0027,0.0091,0.0015,-0.67,1.5
3/18/2021,-0.0095,0.0236,-0.0346,0.0118,-0.009,-0.0317,-0.56,1.55
3/19/2021,0.0024,-0.0081,0.0117,-0.0025,0.0114,0.0212,-0.57,1.58
3/22/2021,-0.0234,0.0289,0.0016,-0.0124,-0.0137,0.0133,-0.64,1.54
3/23/2021,-0.0334,0.0394,-0.0223,-0.0071,-0.0265,-0.0116,-0.66,1.48
3/24/2021,-0.0074,0.019,-0.0282,0.0104,-0.0212,-0.0346,-0.69,1.48
3/25/2021,0.0228,-0.0332,0.0074,0.0075,0.0109,-0.0149,-0.69,1.49
3/26/2021,-0.0045,0.004,-0.0045,0.0011,-0.0135,-0.0022,-0.67,1.53
3/29/2021,-0.0167,0.0246,-0.0269,-0.003,-0.0246,-0.0112,-0.63,1.59
3/30/2021,0.0191,-0.0303,0.0233,0.0059,0.0131,0.0047,-0.62,1.57
3/31/2021,-0.0097,0.0035,0.0177,-0.015,0.0134,0.0337,-0.63,1.58
4/5/2021,-0.0108,0.0167,-0.005,-0.0029,-0.0055,-0.0014,-0.62,1.56
4/6/2021,0.0033,-0.0058,0.0069,0.0005,-0.0059,0.011,-0.65,1.51
4/7/2021,0.0009,0.0109,-0.008,0.0045,-0.0128,-0.0163,-0.66,1.52
4/8/2021,-0.0083,0.0065,0.0115,-0.0058,0.0032,0.0186,-0.69,1.5
4/9/2021,-0.0053,0.0148,-0.0017,-0.0004,-0.0097,-0.0018,-0.64,1.51
4/12/2021,-0.0086,0.0154,-0.0024,0.0001,-0.0209,-0.0102,-0.64,1.51
4/13/2021,-0.0078,0.0038,0.0091,-0.0091,-0.0073,0.0192,-0.69,1.48
4/14/2021,0.0142,-0.0218,-0.0016,0.0057,0.0047,-0.0095,-0.69,1.48
4/15/2021,-0.0148,0.0221,-0.0075,-0.0108,-0.019,0.0047,-0.77,1.4
4/16/2021,-0.0061,-0.0001,-0.0029,0.0004,-0.0107,-0.0142,-0.77,1.43
4/19/2021,-0.0037,0.0035,-0.0122,0.0046,-0.0074,-0.0163,-0.73,1.45
4/20/2021,-0.0176,0.0307,-0.0206,-0.0111,-0.0142,0.0033,-0.74,1.43
4/21/2021,0.0011,-0.0209,0.0196,-0.0003,0.0183,-0.004,-0.76,1.42
4/22/2021,0.002,0.0006,-0.0015,-0.0031,0.0076,0.0083,-0.76,1.41
4/23/2021,0.0128,-0.0104,0.0182,0.0067,0.0085,0.0106,-0.76,1.42
4/26/2021,0.0114,-0.0163,0.0144,-0.0039,0.0159,0.0232,-0.78,1.4
4/27/2021,0.0091,-0.0104,0.0006,0.0044,-0.0014,-0.0045,-0.76,1.46
4/28/2021,0.0048,-0.0124,-0.0014,0.0045,0.0103,-0.0066,-0.78,1.46
4/29/2021,-0.0055,0.0109,-0.009,0.0075,-0.0103,-0.0227,-0.77,1.49
4/30/2021,-0.007,0.0003,-0.0046,0.0008,-0.0008,-0.0151,-0.76,1.49
5/3/2021,0.0023,-0.0015,-0.0036,0.019,0.0075,-0.0229,-0.79,1.47
5/4/2021,-0.0037,0.008,-0.0018,0.0127,-0.0098,-0.0251,-0.81,1.45
5/5/2021,0.0067,-0.0024,0.003,0.0081,-0.0019,-0.0094,-0.88,1.43
5/6/2021,-0.0024,0.0146,-0.0101,0.0049,-0.0137,-0.0258,-0.87,1.42
5/7/2021,0.0129,-0.0141,0.012,0,0.0038,0.0021,-0.89,1.46
5/10/2021,-0.0067,0.0155,-0.0225,0.0111,-0.0163,-0.0304,-0.91,1.47
5/11/2021,0.0005,0.0001,0,-0.0046,0.0081,0.0211,-0.89,1.48
5/12/2021,-0.0069,0.0123,-0.0256,0.0021,0,-0.0077,-0.85,1.53
5/13/2021,-0.0099,0.0093,-0.0016,0.0054,-0.014,-0.0244,-0.85,1.5
5/14/2021,0.0236,-0.0261,0.0175,-0.0007,0.0136,0.0193,-0.88,1.47
5/17/2021,0.0143,-0.0204,0.003,0.0114,0.0153,-0.004,-0.9,1.48
5/18/2021,0.0016,-0.0011,-0.0026,-0.0052,0.0139,0.0164,-0.88,1.48
5/19/2021,-0.0094,0.0191,-0.007,-0.0026,-0.0032,0.0064,-0.8,1.52
5/20/2021,-0.0073,0.0115,0.002,-0.0078,0.0002,0.0249,-0.78,1.48
5/21/2021,0.0067,-0.003,0.0025,0.0062,0.0079,-0.0002,-0.8,1.46
5/24/2021,0.0021,-0.0067,0.0111,-0.0002,-0.0093,0.004,-0.83,1.46
5/25/2021,-0.0134,0.0017,0.0023,-0.0131,-0.0114,0.0094,-0.86,1.41
5/26/2021,0.0183,-0.026,0.0174,0.0063,0.0192,0.0131,-0.82,1.44
5/27/2021,0.0182,-0.0181,0.0159,0.0077,0.012,0.0078,-0.81,1.47
5/28/2021,-0.0083,0.0128,-0.0036,-0.0007,-0.002,-0.0042,-0.84,1.44
6/2/2021,0.0109,-0.0126,-0.0069,0.0054,0.0048,-0.0041,-0.85,1.46
6/3/2021,-0.0058,0.0171,-0.01,0.0042,0.0045,-0.0116,-0.79,1.47
6/4/2021,-0.0086,0.0061,0.0038,-0.0053,-0.0022,0.0062,-0.84,1.42
6/7/2021,0.0138,-0.0165,0.0065,-0.0049,0.0181,0.0179,-0.82,1.41
6/8/2021,0.0124,-0.01,0.0046,-0.0022,0.0068,0.0065,-0.83,1.39
6/9/2021,-0.0105,0.0078,-0.0115,1.00E-04,0.004,-0.0027,-0.82,1.34
6/10/2021,-0.0136,0.0202,-0.0165,-0.014,-0.0106,0.013,-0.9,1.31
6/11/2021,0.008,-0.0096,0.0061,0.0006,0.0028,0.0034,-0.85,1.31
6/14/2021,-0.0097,0.0115,-0.0092,-0.0094,0.0016,0.0088,-0.85,1.35
6/15/2021,-0.0025,0.0001,0,0.009,-0.0063,-0.0197,-0.87,1.35
6/16/2021,0.0099,-0.0065,0.0036,0.0013,0.0053,0.0094,-0.75,1.36
6/17/2021,-0.0225,0.0252,-0.0182,-0.0207,-0.0073,0.032,-0.75,1.29
6/18/2021,-0.0047,0.0064,-0.0047,-0.0081,-0.0051,0.0205,-0.79,1.19
6/21/2021,0.0051,-0.0082,0.0132,0.0062,-0.0046,-0.0177,-0.75,1.23
6/22/2021,-0.0006,0.001,0.0045,-0.0012,-0.0035,0.0131,-0.83,1.23
6/23/2021,0.0106,-0.0112,0.0116,0.0001,0.0129,0.0099,-0.84,1.24
6/24/2021,0.0099,-0.0004,0.0071,0.0035,0.0084,0.0041,-0.81,1.23
6/25/2021,0.0016,0.0012,-0.0054,-0.0022,-0.0041,0.0008,-0.8,1.26
6/28/2021,-0.016,0.0228,0.0012,-0.0083,-0.0058,0.0106,-0.84,1.24
6/29/2021,-0.009,0.0063,0.001,-0.0009,-0.0062,-0.0008,-0.83,1.22
6/30/2021,0.0063,-0.0079,0.0077,0.0057,-0.0003,-0.0102,-0.87,1.2
7/2/2021,-0.0145,0.0139,-0.0083,0.0011,-0.0132,-0.0004,-0.89,1.2
7/6/2021,-0.0255,0.0244,-0.0148,-0.0118,-0.0075,0.0079,-0.94,1.15
7/7/2021,-0.0173,0.023,-0.0115,0.0046,-0.0149,-0.0187,-0.95,1.11
7/8/2021,-0.0014,-0.0011,-0.0032,-0.0042,0.0066,0.0025,-0.92,1.11
7/9/2021,0.0196,-0.0181,0.0166,0.0084,0.0042,-0.0048,-0.91,1.14
7/12/2021,-0.0001,0.0043,0.009,0.0097,0.003,-0.013,-0.95,1.15
7/13/2021,-0.0186,0.0203,-0.0124,0.0027,-0.0055,0.0011,-0.94,1.16
7/14/2021,-0.0174,0.0249,-0.0143,0.011,-0.0122,-0.0249,-0.97,1.14
7/15/2021,-0.0065,0.0104,-0.0063,0.0059,-0.0034,-0.0071,-1.01,1.08
7/16/2021,-0.025,0.0231,-0.0156,-0.0102,-0.0064,0.0035,-1.02,1.06
7/19/2021,-0.0098,0.0173,-0.0063,-0.0166,0.004,0.0226,-1.05,0.98
7/20/2021,0.0146,-0.0271,0.0164,-0.0027,0.0008,0.0036,-1.03,1.03
7/21/2021,0.0228,-0.0304,0.019,0.0028,0.0108,0.0062,-0.98,1.08
7/22/2021,-0.0147,0.0207,-0.0064,-0.0025,-0.011,0.0079,-1.01,1.07
7/23/2021,-0.0105,0.0177,0.0008,-0.0002,-0.0133,-0.0024,-1.05,1.08
7/26/2021,0.017,-0.0279,0.0098,0.0141,-0.0016,-0.0114,-1.11,1.07
7/27/2021,-0.0118,0.0129,-0.0108,0.0024,-0.0076,-0.0208,-1.13,1.05
7/28/2021,0.0092,-0.0108,0.0059,-0.0092,0.0137,0.0219,-1.15,1.06
7/29/2021,-0.0028,0.0036,0.0079,0.0075,-0.0036,-0.0078,-1.15,1.08
7/30/2021,-0.0138,0.0105,-0.0008,-0.0011,-0.0018,0,-1.16,1.05
8/2/2021,-0.0033,0.0079,-0.0006,-0.0035,0.0043,0.0059,-1.17,1.03
8/3/2021,0.0092,0.002,0.005,0.0088,-0.009,-0.0093,-1.19,1.02
8/4/2021,-0.0137,0.0227,-0.0021,-0.0131,-0.0073,0.0205,-1.16,1.02
8/5/2021,0.0247,-0.0259,0.0084,-0.0022,0.0093,0.0048,-1.1,1.02
8/6/2021,0.0119,-0.0064,0.0048,0.0147,0.005,-0.0224,-1.06,1.1
8/9/2021,-0.0004,0.0016,0.0067,-0.0022,0.0027,0.015,-1.04,1.1
8/10/2021,0.0173,-0.0173,0.004,0.0157,-0.0014,-0.0167,-1.04,1.12
8/11/2021,0.0078,-0.0042,-0.0031,0.0097,-0.0032,-0.0156,-1.07,1.12
8/12/2021,-0.0059,0.0072,0.0036,-0.0035,-0.0047,0.0039,-1.05,1.13
8/13/2021,-0.0138,0.0193,-0.0087,0.0023,-0.0143,-0.0031,-1.08,1.06
8/16/2021,-0.019,0.0228,-0.0049,0.0037,-0.0148,-0.0164,-1.1,1.05
8/17/2021,-0.0131,0.0141,-0.0124,-0.001,-0.0053,0.0044,-1.07,1.03
8/18/2021,0.0022,-0.0027,0.0045,-0.0002,0.0085,0.0031,-1.05,1.04
8/19/2021,-0.0247,0.03,-0.0085,-0.0004,-0.0142,-0.01,-1.04,1.02
8/20/2021,0.0078,-0.0063,0.0021,-0.005,0.007,0.0075,-1.01,1.03
8/23/2021,0.0191,-0.0254,0.0076,-0.0101,0.0135,0.0217,-1.02,1.02
8/24/2021,0.0222,-0.0277,0.0094,-0.0016,0.0045,0.0143,-1.01,1.05
8/25/2021,0.0078,-0.0084,0.0073,-0.0016,-0.0004,0.0015,-1,1.12
