Date,DEFAULT,QUALITY,MOMENTUM,BOOK_TO_PRICE,SIZE,CASH_TO_ASSETS
7/12/19,0.0115,-0.0035,-0.0093,-0.0008,-0.0056,-0.0015
7/15/19,-0.0083,0.0021,0.0072,-0.0058,-0.0018,0.0106
7/16/19,-0.0002,0.0042,0.0001,-0.0013,0.0012,-0.0047
7/17/19,-0.0147,0.0068,0.0087,-0.0061,-0.0023,0.0107
7/18/19,-0.0062,0.0057,0.0028,-0.0055,-0.0097,0.0046
7/19/19,0.0139,-0.002,-0.0099,0.0075,0.0002,-0.001
7/22/19,0.0002,0.0027,0.0022,-0.0035,-0.0054,0.0053
7/23/19,0.0072,-0.004,-0.0078,0.0033,-0.0081,-0.0079
7/24/19,0.0141,-0.0042,-0.0073,0.0005,0.0023,0.0043
7/25/19,-0.0148,0.0126,0.0153,0.0009,-0.0062,-0.0027
7/26/19,0.0013,-0.0015,0.0025,-0.0061,0.0028,0.0123
7/29/19,-0.004,0.0006,0.0043,-0.0044,-0.0039,-0.0106
7/30/19,0.014,-0.0106,-0.0136,0.0111,0.0147,-0.005
7/31/19,0.0008,-0.0074,0.0011,0.0065,0.0015,-0.0133
8/2/19,-0.0097,0.003,0.0022,0.005,0.0024,-0.0209
8/5/19,-0.0037,0.0022,0.0041,0.0019,0.0015,-0.0114
8/6/19,-0.0139,0.0085,0.0105,-0.0068,-0.0082,0.0064
8/7/19,-0.0105,0.0014,0.004,-0.0043,-0.0032,-0.0009
8/8/19,0.0005,0.0016,0.0019,-0.0105,-0.0098,0.0071
8/9/19,-0.0134,0.0061,0.0101,0.0013,0.0009,-0.0101
8/12/19,-0.0101,0.0028,0.0056,0.0033,0.0102,-0.0087
8/13/19,0.0023,0.0031,0.0004,-0.0079,-0.008,0.0104
8/14/19,-0.0161,0.0068,0.0131,0.0008,0.0027,-0.0093
8/15/19,-0.019,0.0113,0.012,-0.0061,-0.0091,-0.0071
8/16/19,0.0091,-0.0082,-0.0109,0.003,0.0043,0.0007
8/19/19,0.0084,-0.0042,-0.0116,0.005,0.0027,-0.0041
8/20/19,-0.0048,-0.0009,0.0043,-0.0004,0.0028,0.0056
8/21/19,0.0009,0.0014,-0.0007,-0.0013,0,0.0083
8/22/19,-0.002,-0.0006,-0.0004,0.0026,-0.0035,-0.0051
8/23/19,-0.014,0.0045,0.0096,0.0003,0.0008,0.0012
8/26/19,-0.0053,0.0013,0.004,0.0024,0.0021,-0.0006
8/27/19,-0.0155,0.0121,0.0091,-0.0043,-0.0119,0.0005
8/28/19,0.0161,-0.0069,-0.0089,0.0046,0.0051,-0.0119
8/29/19,0.0137,-0.0046,-0.0094,-0.0012,-0.0014,0.0028
8/30/19,0.0023,-0.0005,-0.0027,-0.0013,-0.0012,-0.0014
9/3/19,-0.0135,0.0027,0.0055,0.0039,-0.0033,-0.0194
9/4/19,0.0153,-0.008,-0.0091,0.0026,-0.0046,-0.0022
9/5/19,0.0253,-0.001,-0.0199,0.0032,0.0026,0.013
9/6/19,-0.0012,0.0021,-0.0038,0.0028,0.0014,-0.003
9/9/19,0.0554,-0.017,-0.0383,0.0243,0.0123,-0.0257
9/10/19,0.0251,-0.0152,-0.0315,0.0098,0.0183,-0.0038
9/11/19,0.0126,-0.0114,-0.0044,0.0003,0.0153,0.0025
9/12/19,-0.0146,0.0063,0.0099,0.001,-0.0023,0.0053
9/13/19,0.0094,0.0015,-0.007,0.0041,0.0036,-0.0035
9/16/19,0.0262,-0.0156,-0.0187,0.0081,0.0076,-0.0064
9/17/19,-0.0313,0.0108,0.0237,-0.0125,-0.0111,0.0085
9/18/19,-0.0112,0.0109,0.0103,-0.0006,-0.0053,-0.0025
9/19/19,-0.0075,0.004,0.0056,-0.0024,-0.0031,0.0048
9/20/19,-0.0051,-0.0012,0.0005,0.0052,0.0078,-0.0058
9/23/19,0.0031,-0.003,-0.0017,0.003,-0.0042,-0.0032
9/24/19,-0.022,0.0143,0.0114,0.0025,-0.0097,-0.0174
9/25/19,0.0113,0.0013,-0.0064,0.0013,-0.0038,-0.0013
9/26/19,-0.0135,0.0079,0.0081,0.0037,-0.0082,-0.007
9/27/19,0.0049,0.0033,-0.0071,0.0066,-0.0022,-0.015
9/30/19,-0.0029,0.0028,0.002,-0.0027,-0.007,0.004
10/2/19,-0.0137,-0.0003,0.0082,-0.0042,0.0036,-0.0039
10/3/19,-0.0009,-0.0048,-0.0023,-0.0079,-0.0048,0.017
10/4/19,-0.0056,0.0038,0.0092,-0.0048,-0.0078,0.0079
10/7/19,-0.0018,-0.0025,-0.0013,0.001,0.0022,0.0069
10/8/19,-0.013,0.0053,0.0064,0.0051,0.0056,-0.0148
10/9/19,-0.0005,0.0025,0.0042,-0.0039,-0.0116,0.01
10/10/19,0.0028,0.0015,-0.0038,-0.0015,-0.008,-0.0025
10/11/19,0.0256,-0.0101,-0.0116,-0.0008,0.0001,0.0099
10/15/19,0.0064,-0.0006,-0.0026,-0.0084,0.0035,0.0088
10/16/19,-0.0019,-0.0026,-0.0013,0.0012,0.0098,-0.0197
10/17/19,-0.0003,-0.0047,-0.0014,-0.0055,0.002,-0.0013
10/18/19,-0.0071,0.0053,0.0045,0.0034,-0.0008,-0.0178
10/21/19,0.0132,-0.0026,-0.0045,-0.0029,0.0015,0.0015
10/22/19,0.0134,-0.0062,-0.0208,0.0083,0.0016,-0.014
10/23/19,0.0051,-0.0002,-0.0061,0.0064,0.0015,-0.0031
10/24/19,-0.0116,0.0073,0.0107,-0.0083,-0.0099,0.0139
10/25/19,0.0169,-0.0045,-0.0082,-0.0022,0.0011,0.0077
10/28/19,0.0007,-0.001,-0.0018,-0.0049,0.0015,0.0135
10/29/19,-0.0005,-0.0002,-0.0009,0.0007,-0.0049,-0.0148
10/30/19,-0.0176,0.0056,0.0097,-0.0053,-0.0057,0.0112
10/31/19,-0.0111,0.0043,0.0051,-0.0015,0.0006,-0.0119
11/4/19,0.0379,-0.0074,-0.0261,0.0125,0.0058,-0.004
11/5/19,0.0073,0.0006,-0.0076,0.0035,0.0039,0.0058
11/6/19,-0.0195,0.0116,0.0099,0.0037,-0.0082,-0.0011
11/7/19,0.0202,-0.0059,-0.0117,0.0023,-0.0046,0.0057
11/8/19,0.0053,-0.0022,-0.0015,-0.0046,-0.0036,0.0183
11/12/19,-0.0006,0.0054,0.0054,-0.0077,-0.0042,0.0098
11/13/19,-0.0189,0.0029,0.0106,-0.0042,-0.0078,-0.0037
11/14/19,-0.0018,0.0022,0.0053,-0.0074,-0.0069,-0.0021
11/15/19,0.0071,-0.0079,-0.0052,-0.0084,-0.0085,0.0127
11/18/19,-0.0167,0.0042,0.0093,-0.0069,-0.0032,0.0062
11/19/19,-0.017,0,0.005,-0.0088,0.0019,0.0093
11/20/19,-0.0019,-0.0009,0.0001,-0.0046,-0.0046,0.0066
11/21/19,0.0119,0.0024,-0.0097,0.002,0.0023,0.0022
11/22/19,0.0131,-0.0053,-0.0098,0.002,0.002,-0.001
11/25/19,0.0088,-0.0065,-0.0036,0.0011,0.0077,0.0113
11/26/19,-0.019,0.0087,0.009,-0.0098,-0.0034,0.0005
11/27/19,0.0037,-0.0039,-0.0024,-0.003,0.0038,-0.0002
11/29/19,-0.0053,0.0006,-0.0001,-0.0001,0.0113,0.003
12/2/19,0.0023,0.0029,-0.0039,0.0066,0.002,-0.0116
12/3/19,-0.0099,-0.0003,0.0051,-0.0033,0.0058,0.0049
12/4/19,0.0118,-0.0042,-0.0029,0.0006,-0.0019,-0.0086
12/5/19,-0.0022,0.0056,0.0057,0.0036,-0.0019,-0.0092
12/6/19,0.0167,-0.0074,-0.0076,0.0015,0.0015,-0.0092
12/9/19,0.0077,-0.0117,-0.0029,0.0057,0.0074,-0.0099
12/10/19,0.0034,-0.0046,-0.0007,-0.005,0.0063,0.001
12/11/19,0.0005,-0.0005,0.0045,0.0028,-0.0006,0.0009
12/12/19,0.0259,-0.0047,-0.0088,0.0061,-0.0011,-0.0038
12/13/19,-0.0136,0.0052,0.0079,-0.0014,-0.0015,0.0128
12/16/19,0.0011,-0.0013,-0.0048,-0.0014,-0.0032,-0.0008
12/17/19,0.01,-0.0044,-0.001,0.0077,0.0028,-0.0062
12/18/19,0.0083,-0.0084,-0.003,-0.0005,0.0016,-0.0076
12/19/19,0.0027,-0.0044,-0.0021,-0.001,0.0014,-0.0027
12/20/19,-0.0058,0.0015,0.0023,-0.0015,-0.0028,-0.0012
12/23/19,0.0136,-0.0064,-0.0069,-0.003,0.0077,0.0008
12/24/19,-0.0017,-0.0034,0.0016,0.0003,0.0084,0.0029
12/26/19,-0.0038,0.0012,0.003,0.0046,0.0006,-0.0007
12/27/19,-0.0097,0.0072,0.0037,0.0011,-0.0032,-0.0024
12/30/19,0.0005,0.0015,0.0005,0.0061,0.0069,-0.0135
12/31/19,0.0076,-0.0075,-0.0047,0.0007,0.0043,-0.0045
1/2/20,-0.0058,0.0051,0.0082,0.0043,0.0017,0.0224
1/3/20,-0.0022,0.0005,0.0004,0.0029,0.0022,-0.0107
1/6/20,0.0008,-0.0014,-0.0069,-0.0022,0.0104,0.011
1/7/20,0.0076,-0.009,0.0002,-0.0028,-0.0006,0.0086
1/8/20,-0.0053,0.0074,0.0093,-0.0076,-0.0029,0.0137
1/9/20,-0.01,0.0043,0.0073,-0.0037,-0.0035,0.0112
1/10/20,-0.0041,0.0015,0.002,-0.0004,0.0009,0.0017
1/13/20,0.0029,-0.0034,0.0064,-0.0043,-0.0064,0.0026
1/14/20,0.0136,-0.0107,-0.0091,-0.0035,0.0023,0.0032
1/15/20,-0.0109,0.0013,0.0014,-0.0017,0.0042,-0.0045
1/16/20,-0.0006,-0.0033,0.0015,-0.0016,0.0096,0.0047
1/17/20,-0.0081,0.0086,0.0085,-0.001,-0.0044,-0.0023
1/21/20,-0.0148,0.0056,0.0082,0.0009,0.0043,0.0047
1/22/20,-0.0057,0.0047,0.0064,-0.0033,-0.0038,0.0038
1/23/20,-0.0026,0.0004,0.0025,0.002,-0.0028,-0.0042
1/24/20,-0.0109,0.0054,0.0049,0.0011,-0.003,-0.0024
1/27/20,-0.0141,0.0056,0.0047,-0.0032,0.0025,-0.0071
1/28/20,0.0044,-0.0002,0.0082,-0.003,-0.0018,0.0077
1/29/20,-0.006,0.0038,0.0061,-0.0075,-0.006,0.0047
1/30/20,-0.0024,0.0045,0.0051,0.0032,-0.0084,0.0022
1/31/20,-0.0076,-0.0074,-0.0029,0.0012,0.004,-0.013
2/3/20,0.0002,-0.0039,0.0034,-0.0045,-0.0045,0.0103
2/4/20,0.0077,-0.0033,-0.0009,-0.0085,-0.0047,0.0228
2/5/20,0.0273,0.0003,-0.0173,0.0075,0.005,-0.0215
2/6/20,-0.0109,0.0046,0.0042,-0.0091,-0.0036,0.0125
2/7/20,-0.0107,0.0032,0.0039,0.0011,-0.0061,0.0019
2/10/20,-0.0022,-0.0012,0.0097,-0.0088,-0.0019,0.0129
2/11/20,0.0027,-0.003,-0.0106,0.0021,-0.0029,0.0002
2/12/20,0.0094,-0.0009,-0.0041,-0.0018,-0.0018,0.0018
2/13/20,-0.0169,0.0076,0.0064,-0.004,-0.0007,-0.0027
2/14/20,-0.0071,0.0067,0.0052,-0.007,-0.0031,0.0014
2/18/20,-0.0101,-0.0024,0.0025,-0.0049,0.0055,0.0037
2/19/20,0.0069,-0.004,-0.0005,-0.0024,0.0019,0.0046
2/20/20,0.0029,-0.0063,-0.0057,0.0062,0.0096,-0.0039
2/21/20,-0.0101,0.002,-0.0022,0.0006,0.0034,-0.0121
2/24/20,-0.0181,0.0036,0.0057,0.0019,0.0071,-0.0119
2/25/20,-0.0141,0.0084,0.0075,0.0004,0.0021,-0.0002
2/26/20,-0.0278,0.0149,0.0116,-0.0051,-0.0016,0.0172
2/27/20,-0.0007,0.0069,-0.0017,0.01,0.0103,0.0039
2/28/20,0.0182,-0.0075,-0.0042,0.0037,0.0088,0.0158
3/2/20,-0.0263,0.0164,0.0192,-0.012,-0.0173,-0.004
3/3/20,-0.0165,0.0014,0.008,0.002,0.0102,-0.0169
3/4/20,-0.0228,0.0165,0.0109,-0.017,-0.0156,0.0039
3/5/20,-0.0152,0.009,0.0046,-0.0032,0.0052,0.0022
3/6/20,-0.0301,0.0278,0.0048,-0.0122,-0.003,-0.0077
3/9/20,-0.0658,0.0475,0.0327,-0.0316,-0.0039,0.0177
3/10/20,0.0093,-0.0013,0.0059,0.0017,-0.0381,0.0083
3/11/20,-0.0064,0.0268,0.0032,0.0049,0.0029,-0.0028
3/12/20,0.0024,0.0309,0.0023,0.0046,-0.0086,0.0098
3/13/20,0.014,0.0076,-0.0111,0.0106,-0.0321,-0.0115
3/16/20,0.0127,0.0339,-0.0239,0.0144,0.0111,0.0243
3/17/20,-0.0389,0.0177,0.0124,-0.0148,0.0074,0.0014
3/18/20,-0.012,0.0609,-0.0081,-0.0297,-0.0269,0.0458
3/19/20,0.0377,-0.0709,0.0028,0.0061,0.0557,0.0204
3/20/20,0.0157,-0.0241,-0.0077,0.0052,0.0244,0.0129
3/23/20,0.0142,-0.0378,0.016,-0.0162,0.0144,0.0269
3/24/20,0.0093,-0.0229,0.0018,-0.0124,-0.0305,0.0088
3/25/20,0.0037,-0.01,-0.0026,-0.0009,-0.0016,-0.0207
3/26/20,-0.0346,0.0299,0.0044,-0.0005,-0.007,0.0016
3/27/20,-0.0215,0.0045,0.0095,-0.0006,0.0013,-0.0209
3/30/20,-0.028,0.0232,0.0187,-0.0206,-0.0148,0.0093
3/31/20,0.0153,0.0004,-0.0108,0.0097,0.0244,-0.004
4/2/20,-0.0042,0.0258,-0.009,-0.0072,-0.0126,-0.0147
4/3/20,0.0019,0.001,-0.002,-0.0049,-0.0038,-0.0022
4/6/20,0.0378,-0.016,-0.0033,-0.0188,-0.0217,0.0093
4/7/20,0.0509,-0.0106,-0.018,0.007,-0.004,-0.0212
4/8/20,0.0661,-0.0188,-0.0212,-0.0005,0.0002,-0.0283
4/9/20,0.0391,-0.0266,-0.0074,0.0227,0.0231,-0.0371
4/13/20,-0.0261,-0.0044,0.0089,0.0021,0.0233,0.0305
4/14/20,-0.0222,-0.0019,0.0208,-0.0256,-0.003,0.0129
4/15/20,-0.0431,0.0157,0.0233,-0.006,0.0026,0.0299
4/16/20,-0.06,0.0121,0.0388,-0.0223,-0.0095,0.0338
4/17/20,0.0674,-0.0109,-0.0541,0.0056,-0.0027,-0.0116
4/20/20,-0.0138,-0.0067,0.0151,-0.0081,0.0068,0.0316
4/21/20,0.0138,-0.0049,-0.0035,0.0094,0.0169,-0.0297
4/22/20,-0.0082,0.0104,0.0043,-0.0069,-0.0071,0.0071
4/23/20,0.0321,-0.0235,-0.024,0.0132,0.0114,-0.0091
4/24/20,0.0047,-0.0046,0.0032,-0.0048,-0.0007,0.0125
4/27/20,0.0247,-0.018,-0.0241,0.0126,0.0144,-0.0121
4/28/20,0.0559,-0.0102,-0.0331,0.0185,0.0099,-0.0396
4/29/20,0.0918,-0.0076,-0.0477,0.0188,0.0225,-0.0086
4/30/20,-0.0173,0.0091,0.0088,0.0056,0.0006,-0.0068
5/4/20,0.0018,-0.0073,0.0019,-0.0136,0.0051,0.0127
5/5/20,-0.0407,-0.0004,0.0216,-0.0188,-0.0083,0.0254
5/6/20,-0.0357,-0.0053,0.0217,-0.0199,-0.0001,0.0392
5/7/20,0.0161,-0.0043,-0.0217,0.0002,1.00E-04,0.017
5/8/20,0.0504,-0.0216,-0.0347,0.015,0.0093,-0.0112
5/11/20,-0.0498,0.003,0.0251,-0.0208,0.0061,0.0319
5/12/20,-0.0145,0.0014,0.0097,-0.0026,0.0032,0.0072
5/13/20,-0.0482,0.0169,0.0317,-0.0072,-0.0048,0.0096
5/14/20,0.0165,0.0065,-0.0096,-0.0035,-0.0173,-0.0032
5/15/20,-0.0039,-0.0047,0.0066,-0.0055,0.0116,0.0163
5/18/20,0.0879,-0.019,-0.0611,0.0213,0.0026,-0.0371
5/19/20,-0.0226,0.0026,0.0111,-0.0087,1.00E-04,0.0122
5/20/20,0.0154,-0.0087,-0.0147,0.0135,0.0135,0.0155
5/21/20,0.0174,-0.0069,-0.0121,0.0032,0.0066,-0.0087
5/22/20,-0.0147,0.0005,0.0079,-0.0089,0.0078,0.0116
5/26/20,0.0747,-0.0114,-0.0473,0.0213,0.0011,-0.0377
5/27/20,0.0389,-0.0066,-0.0254,0.0162,0.0059,-0.018
5/28/20,-0.0476,0.0154,0.0215,-0.0072,-0.0105,0.0001
5/29/20,-0.0525,0.0105,0.0237,-0.0126,-0.0088,0.0343
6/2/20,0.0186,-0.0065,-0.0132,0.0026,-0.0005,-0.0071
6/3/20,0.0601,-0.0292,-0.0484,0.0147,0.0011,-0.0176
6/4/20,0.0575,-0.0254,-0.0342,0.0276,0.0166,-0.0207
6/5/20,0.0892,-0.0372,-0.0509,0.0319,0.0108,-0.0403
6/8/20,0.1082,-0.055,-0.05,0.0355,0.0299,-0.0675
6/9/20,-0.0874,0.0403,0.0423,-0.0056,0.0159,0.0714
6/10/20,-0.0792,0.0456,0.0592,-0.0241,-0.0093,0.0446
6/11/20,-0.0772,0.0479,0.0507,-0.0147,-0.0162,0.0163
6/12/20,0.0533,-0.0384,-0.0388,0.0115,0.0114,-0.0062
6/15/20,0.0015,-0.0121,0.0069,-0.0074,0.0107,0.0028
6/16/20,0.0208,-0.0137,-0.0088,0.0123,0.0086,0.0006
6/17/20,-0.0478,0.0228,0.0285,-0.0117,-0.0066,0.0229
6/18/20,0.0017,-0.0027,-0.0008,-0.0034,0.0006,0.0096
6/19/20,-0.031,0.0154,0.0114,0.0008,0.0082,0.0277
6/22/20,-0.0122,0.0006,0.0144,-0.0082,0.0037,0.0114
6/23/20,0.0029,-0.0069,0.0029,-0.0082,0.0024,0.0049
6/24/20,-0.0455,0.0224,0.0298,-0.0062,0.0045,0.005
6/25/20,0.0123,-0.0049,-0.005,0.0009,0.0038,0.0073
6/26/20,-0.0393,0.0174,0.013,-0.0046,-0.0029,0.0091
6/29/20,0.0402,-0.0237,-0.0261,0.0108,0.004,-0.0206
6/30/20,-0.005,0.0069,0.0119,-0.0012,-0.003,0.0091
7/2/20,0.0009,0.0013,0.002,-0.001,-0.0035,-0.0025
7/6/20,0.0067,0.0057,-0.0008,0.0093,0.0001,0.0122
7/7/20,-0.0423,-0.001,0.0263,-0.0106,-0.0078,0.016
7/8/20,0.0058,-0.0091,0.0074,-0.0047,-0.002,0.0225
7/9/20,-0.048,0.0213,0.0299,-0.0144,-0.0102,0.0257
7/10/20,0.0438,-0.0124,-0.0277,0.0205,0.0062,-0.0227
7/13/20,0.0123,0.0105,-0.0134,0.0179,-0.0026,-0.0396
7/14/20,-0.0143,-0.0087,0.0076,-0.0069,-0.0052,-0.0025
7/15/20,0.0572,-0.0385,-0.0347,0.0099,0.0171,-0.0062
7/16/20,-0.008,0.0059,0.004,0.0065,0.0067,-0.0078
7/17/20,-0.0342,0.0014,0.0185,-0.0108,0.0036,0.0071
7/20/20,-0.0339,0.0147,0.0299,-0.0151,-0.0013,0.0404
7/21/20,0.0481,-0.021,-0.0371,0.0273,0.0161,-0.0217
7/22/20,-0.0051,0.001,0.0057,0.0028,-0.0082,-0.0076
7/23/20,0.0025,-0.0008,-0.0181,0.0065,-0.0005,-0.0181
7/24/20,-0.0038,0.0103,-0.0001,0.006,-0.0015,-0.0063
7/27/20,-0.0257,0.0051,0.0222,-0.0128,-0.002,0.023
7/28/20,0.0089,-0.0087,-0.0082,0.0104,0.0038,-0.0129
7/29/20,0.016,-0.0074,-0.008,0.0072,-0.0017,0.0011
7/30/20,-0.0208,0.004,0.0248,-0.0063,0.0081,0.0126
7/31/20,-0.017,0.0261,0.0116,-0.0042,-0.0167,0.0013
8/3/20,-0.0096,-0.0132,0.0177,-0.0076,0.0129,0.0165
8/4/20,0.0109,-0.016,-0.0092,0.0062,0.0108,-0.0081
8/5/20,0.0281,-0.0162,-0.013,0.0098,0.0113,-0.0019
8/6/20,-0.0069,-0.0041,0.004,-0.0037,-0.0021,-0.0111
8/7/20,0.0271,0.0013,-0.0206,0.0139,0.0122,-0.0374
8/10/20,0.0472,-0.0239,-0.0279,0.0183,0.0175,-0.0301
8/11/20,0.0195,0.007,-0.0219,0.0072,-0.0055,-0.008
8/12/20,-0.0183,0.0192,0.0187,-0.0048,-0.0072,0.0012
8/13/20,-0.0197,-0.0029,0.0153,-0.0086,0.0006,0.0198
8/14/20,0.0166,-0.0106,-0.012,0.0079,-0.0011,-0.0114
8/17/20,-0.0251,-0.0051,0.0233,-0.0117,-0.0004,0.0191
8/18/20,-0.0252,0.0156,0.017,-0.0096,-0.0081,0.0135
8/19/20,0.0059,-0.0037,0.0004,0.0017,0.0062,0.0033
8/20/20,-0.0195,0.0087,0.0141,-0.0059,-0.0042,0.0165
8/21/20,-0.0126,0.0157,0.0082,-0.0097,-0.0155,-0.0036
8/24/20,0.0471,-0.0066,-0.033,0.0147,-0.0115,-0.0226
8/25/20,-0.0028,0.0062,0.0106,-0.0012,0.0063,0.0108
8/26/20,-0.0264,0.0119,0.0225,-0.012,-0.0112,0.0237
8/27/20,0.0259,-0.007,-0.0216,0.0045,-0.0069,-0.008
8/28/20,0.0121,-0.0173,-0.0089,0.001,0.0053,0.0064
8/31/20,-0.0314,0.0115,0.018,-0.0171,-0.0088,0.0186
9/2/20,-0.0074,0.009,-0.0028,-0.009,-0.0129,-0.0036
9/3/20,0.0313,-0.0123,-0.0356,0.0217,0.0081,-0.0407
9/4/20,0.0335,-0.0148,-0.0228,0.0136,0.0019,-0.0199
9/8/20,-0.0146,-0.0023,-0.0011,-0.0046,0.0143,0.0038
9/9/20,-0.0214,0.0142,0.0303,-0.0164,-0.0055,0.0088
9/10/20,-0.0045,-0.0041,0.0037,0.0004,0.008,0.0054
9/11/20,0.003,0.0077,-0.0044,0.0018,-0.0102,-0.0059
9/14/20,0.0159,-0.0212,-0.0009,-0.0093,0.008,0.0169
9/15/20,-0.0131,0.0081,0.0113,-0.0027,0.0014,0.0099
9/16/20,0.0268,-0.0304,-0.0251,0.0066,0.0068,-0.0132
9/17/20,0.0029,-0.001,-0.0049,0.0046,0.0077,-0.0006
9/18/20,-0.0092,0.0068,0.0095,-0.0009,0.0135,0.0205
9/21/20,-0.0385,0.0268,0.0293,-0.0134,-0.0211,0.0286
9/22/20,-0.0182,0.0017,0.0188,-0.0134,-0.0107,0.0104
9/23/20,-0.0124,0.0184,0.0028,0.0023,-0.0135,0.0074
9/24/20,-0.0047,0.0101,-0.0003,0.0064,-0.0018,-0.0147
9/25/20,0.0016,-0.0081,0.0073,-0.0088,0.0001,0.0146
9/28/20,0.0173,-0.0093,-0.0079,0.0128,0.005,-0.0045
9/29/20,-0.0195,0.0138,0.0163,-0.0051,0.0106,0.011
9/30/20,0.002,0.0065,0.0017,-0.0054,-0.0096,0.0012
10/2/20,0.0291,-0.0167,-0.027,0.0184,0.0071,-0.0311
10/5/20,0.0097,-0.0045,0.0064,-0.0047,0.0034,0.0063
10/6/20,-0.0078,0.004,-0.0007,0.0068,0.0064,0.0054
10/7/20,0.0151,-0.011,0.0012,0.0019,0.0092,0.0182
10/8/20,0.0205,-0.0111,-0.02,0.0048,0.0033,-0.0145
10/9/20,-0.0201,0.0106,0.0201,-0.0092,-0.002,0.0246
10/13/20,-0.0231,0.0098,0.0232,-0.0095,-0.0006,0.0244
10/14/20,0.0027,-0.0021,-0.0037,0.0034,-0.0032,-0.0045
10/15/20,0.0104,-0.0095,-0.0097,0.0081,0.0045,-0.0153
10/16/20,-0.0073,0.009,0.0006,0.0011,0.0012,0.0039
10/19/20,0.0075,-0.0106,-0.0032,0.0026,0.0041,0.0079
10/20/20,0.018,-0.0059,-0.0118,0.0118,-0.0027,-0.0127
10/21/20,-0.0036,0.0139,-0.0048,0.0084,0.0008,-0.0129
10/22/20,0.0413,-0.0318,-0.0278,0.0033,0.0011,-0.0135
10/23/20,0.0036,-0.0022,0.0011,0.0005,0.0012,0.0011
10/26/20,-0.0245,0.0248,0.0107,0.0001,-0.0036,0.003
10/27/20,-0.0198,0.01,0.0273,-0.0124,-0.0018,0.0182
10/28/20,-0.013,0.0085,0.0018,0.0006,0.0002,0.0024
10/29/20,0.0231,-0.011,-0.0113,0.004,0.0046,-0.0038
10/30/20,0.0129,0.0023,-0.0234,0.0063,-0.0112,-0.0249
11/2/20,0.0129,-0.006,-0.0138,0.0066,-0.0027,-0.0259
11/3/20,0.0046,-0.0063,0.0019,-0.0021,0.0065,0.0066
11/4/20,-0.0422,0.0282,0.049,-0.0374,-0.0228,0.0543
11/5/20,0.0265,-0.0254,-0.0016,0.0045,0.0052,0.0131
11/6/20,-0.0216,0.0077,0.0104,-0.0073,-0.0123,0.0124
11/9/20,0.1692,-0.1035,-0.1438,0.0383,0.0216,-0.0733
11/10/20,0.0008,-0.0012,-0.019,0.0148,0.0198,-0.0458
11/12/20,-0.0186,0.0086,0.0187,-0.0042,-0.0004,0.0204
11/13/20,0.0361,-0.0248,-0.0214,0.0073,0.0013,-0.023
11/16/20,0.0441,-0.0271,-0.0331,0.0155,0.0089,-0.03
11/17/20,0.0144,-0.0173,-0.0027,0.0026,0.0067,0.0087
11/18/20,-0.0012,-0.0026,0.0026,0.0092,0.0084,0.0128
11/19/20,0.0107,-0.008,0.0037,-0.0042,0.0049,0.0081
11/20/20,-0.0072,-0.0032,0.007,-0.0035,0.008,0.0104
11/23/20,0.0568,-0.0383,-0.0271,0.0193,0.0135,-0.0156
11/24/20,0.0473,-0.0283,-0.0386,0.0243,0.0114,-0.0313
11/25/20,-0.0093,0.0026,0.0154,-0.0073,0.0057,0.024
11/27/20,-0.0129,0.0023,0.018,-0.0117,0.0051,0.0323
11/30/20,-0.0421,0.0208,0.0303,-0.0162,-0.0037,0.0334
12/2/20,0.0316,-0.0154,-0.0221,0.0102,0.0071,-0.0058
12/3/20,0.0181,-0.024,-0.0057,0.0027,0.0047,0.0095
12/4/20,0.0257,-0.0258,-0.0184,0.0087,0.0114,-0.0034
12/7/20,-0.0184,0.0099,0.0152,-0.0039,0.0029,0.0103
12/8/20,-0.0007,-0.0087,0.0012,-0.0031,0.01,0.008
12/9/20,0.0093,-0.0011,-0.0137,0.0028,-0.0047,-0.0228
12/10/20,0.0125,-0.0163,-0.0017,-0.002,0.0118,0.0212
12/11/20,-0.0158,0.0162,0.0067,-0.0053,-0.0029,0.0053
12/14/20,-0.0254,0.021,0.0111,-0.0129,-0.0007,0.016
12/15/20,0.016,-0.018,-0.0034,0.0034,0.0041,-0.0118
12/16/20,-0.0063,0.0082,0.0061,-0.0027,-0.0016,0.0151
12/17/20,-0.0118,-0.0026,0.012,-0.0067,0.0031,0.0171
12/18/20,-0.0168,0.0123,0.0108,-0.011,-0.0043,-0.018
12/21/20,-0.0035,0.0004,0.0113,-0.0065,0.0077,0.056
12/22/20,-0.016,0.0079,0.0186,-0.009,0.0085,0.0233
12/23/20,0.0321,-0.0301,-0.0221,0.0178,0.0156,-0.0082
12/24/20,-0.0081,0.0101,0.0021,0.0002,-0.0039,-0.0072
12/28/20,0.0033,0.0069,-0.0047,0.0174,0.0082,-0.0201
12/29/20,-0.0072,0.0119,-0.0041,0.001,-0.0105,-0.0043
12/30/20,0.0139,-0.0184,-0.0027,0.002,0.0102,-0.0003
12/31/20,-0.0064,0.0121,-0.0059,0,-0.0092,-0.0152
1/4/21,-0.0019,0.0117,-0.0004,0.0053,0.0179,0.0004
1/5/21,0.0206,-0.026,-0.0072,0.0084,0.0185,0.0001
1/6/21,0.0431,-0.0264,-0.0259,0.0181,0.0072,-0.039
1/7/21,-0.0058,0.0009,0.0158,-0.0022,0.0127,0.0457
