Date,Materials,Industrials,Consumer Discretionary,Consumer Staples,Health Care,Financials,Technology,Telecomm,Utilities,Real Estate,Energy,sp_500
2004-07-28,159.08,259.64,238.87,225.94,332.63,374.13,293.08,118.18,120.51,99.35,256.0,1095.42
2004-07-29,161.29,260.46,240.22,223.36,334.25,375.76,297.05,118.15,121.46,99.55,257.84,1100.4301
2004-07-30,161.11,260.18,240.04,223.29,335.43,375.48,298.56,117.46,122.21,100.08,259.15,1101.72
2004-08-02,161.86,261.03,241.91,225.47,335.49,377.1,299.93,118.16,123.05,102.15,258.93,1106.62
2004-08-03,160.36,259.35,239.53,224.74,334.78,375.49,293.74,117.72,123.12,102.51,262.03,1099.6899
2004-08-04,160.61,259.49,237.95,225.55,334.21,375.95,294.65,117.72,123.76,103.68,256.76,1098.63
2004-08-05,157.46,254.49,233.86,222.48,328.0,369.66,290.02,115.94,122.49,101.73,253.7,1080.7
2004-08-06,154.51,249.26,230.41,220.19,323.41,366.33,281.86,114.55,123.43,101.24,248.88,1063.97
2004-08-09,155.23,250.09,230.16,220.46,322.49,366.52,281.9,114.75,122.94,101.78,252.25,1065.22
2004-08-10,157.85,253.7,233.6,222.9,327.27,371.37,286.93,116.52,123.67,101.98,251.03,1079.04
2004-08-11,157.01,253.4,231.63,224.17,331.82,372.19,278.66,116.89,124.11,102.12,249.76,1075.79
2004-08-12,154.82,249.41,228.58,223.99,329.78,368.88,271.28,116.11,123.88,101.28,246.77,1063.23
2004-08-13,154.38,249.96,229.09,224.64,327.52,368.56,273.53,116.11,123.45,100.94,249.2,1064.8
2004-08-16,158.61,254.33,234.44,226.22,331.71,374.48,276.14,117.28,124.26,102.48,250.69,1079.34
2004-08-17,159.46,253.73,236.82,226.73,332.09,376.68,278.2,117.0,124.11,103.29,245.41,1081.71
2004-08-18,160.91,256.75,239.48,227.55,337.01,381.22,284.2,117.7,125.5,104.4,248.16,1095.17
2004-08-19,161.08,255.17,238.91,226.85,335.43,379.94,282.62,117.29,124.52,102.61,249.04,1091.23
2004-08-20,162.61,256.8,240.56,227.49,337.94,383.23,284.01,117.97,124.92,104.78,251.02,1098.35
2004-08-23,161.01,256.32,239.47,226.69,337.16,381.86,285.56,117.81,124.5,104.89,248.55,1095.6801
2004-08-24,161.48,257.5,239.99,226.79,337.58,382.99,283.86,117.61,124.58,107.14,247.63,1096.1899
2004-08-25,163.21,259.5,241.65,227.79,340.47,386.17,287.41,117.96,125.2,106.91,249.25,1104.96
2004-08-26,163.99,259.6,241.69,228.13,340.3,386.83,285.79,117.81,125.05,107.34,250.77,1105.09
2004-08-27,164.29,259.51,241.63,228.25,342.48,387.06,287.38,118.18,125.14,107.24,252.19,1107.77
2004-08-30,163.01,257.89,239.45,226.93,338.5,385.16,283.23,118.08,125.3,108.04,250.92,1099.15
2004-08-31,163.63,259.24,239.65,227.48,340.67,387.57,282.45,118.8,126.64,108.59,255.56,1104.24
2004-09-01,164.04,259.94,240.19,227.56,341.32,385.03,283.98,119.37,126.86,108.1,258.91,1105.91
2004-09-02,166.14,262.94,244.16,229.7,344.92,389.45,287.24,120.38,127.45,108.83,261.18,1118.3101
2004-09-03,165.88,261.69,243.75,230.54,344.57,389.37,280.32,120.31,127.03,109.62,261.98,1113.63
2004-09-07,167.21,264.03,245.78,231.15,346.61,393.85,281.54,121.46,127.73,110.61,261.97,1121.3
2004-09-08,165.42,264.01,244.93,228.26,345.98,390.93,281.46,120.77,126.57,110.03,261.8,1116.27
2004-09-09,166.05,263.48,243.57,227.56,344.64,390.41,286.62,120.76,126.97,107.58,265.17,1118.38
2004-09-10,164.56,264.42,245.79,228.16,343.76,392.19,292.32,121.29,127.26,107.52,263.71,1123.92
2004-09-13,164.23,264.68,246.53,227.55,345.1,391.47,294.11,121.9,126.39,106.62,265.67,1125.8199
2004-09-14,163.97,264.84,247.74,227.67,346.93,392.01,294.65,122.49,126.34,105.15,266.24,1128.33
2004-09-15,163.42,262.72,246.44,225.52,345.78,390.08,290.46,120.71,126.29,105.17,265.62,1120.37
2004-09-16,164.05,264.16,247.68,224.26,345.44,392.53,290.78,121.86,127.38,106.84,266.22,1123.5
2004-09-17,163.43,267.3,248.06,224.98,346.46,392.87,292.05,122.47,127.79,106.67,270.68,1128.55
2004-09-20,163.6,266.3,246.59,221.24,343.07,389.14,293.78,121.52,127.42,105.7,270.51,1122.2
2004-09-21,164.26,267.36,248.05,220.58,344.68,392.31,295.58,122.03,127.89,105.91,277.52,1129.3
2004-09-22,162.93,263.25,245.2,218.34,339.98,385.18,290.08,121.1,127.41,105.1,275.1,1113.5601
2004-09-23,161.55,260.5,245.38,219.21,338.09,381.51,290.62,120.8,126.41,104.35,271.51,1108.36
2004-09-24,162.95,261.42,246.46,218.96,338.89,383.31,288.07,120.98,126.45,104.93,273.66,1110.11
2004-09-27,162.88,259.34,244.58,217.9,336.98,380.79,285.53,119.91,126.69,105.07,274.15,1103.52
2004-09-28,166.49,261.45,244.51,219.25,339.83,382.79,285.81,120.09,127.46,105.38,278.17,1110.0601
2004-09-29,167.35,262.83,245.72,220.3,340.95,383.96,289.71,120.48,127.01,104.81,275.32,1114.8
2004-09-30,169.66,264.48,246.57,220.74,334.3,383.48,290.63,120.18,127.41,105.73,276.95,1114.58
2004-10-01,170.58,268.16,249.74,222.95,337.66,389.19,299.55,122.02,128.43,107.87,280.23,1131.5
2004-10-04,170.81,268.7,251.69,222.96,339.02,389.47,301.08,124.03,128.8,108.43,279.9,1135.17
2004-10-05,170.81,267.42,251.28,222.42,337.74,387.63,302.51,124.89,129.08,108.42,282.84,1134.48
2004-10-06,173.45,269.86,252.9,223.39,337.14,390.19,304.86,125.35,129.86,109.12,287.75,1142.05
2004-10-07,171.33,266.43,251.04,221.36,329.38,388.87,301.69,124.34,128.94,107.58,285.81,1130.65
2004-10-08,170.46,264.42,249.01,219.95,325.81,387.55,296.27,123.55,129.46,108.57,286.44,1122.14
2004-10-11,170.19,265.21,250.15,220.13,327.14,388.62,297.17,123.82,129.4,108.26,284.4,1124.39
2004-10-12,168.51,264.98,249.52,219.41,327.02,388.83,295.63,124.37,130.06,109.61,281.47,1121.84
2004-10-13,164.64,262.39,248.95,218.55,323.77,385.91,296.08,123.42,128.48,109.01,275.56,1113.65
2004-10-14,164.36,261.09,246.7,217.68,321.33,376.18,293.48,122.79,128.43,109.74,277.73,1103.29
2004-10-15,165.75,262.96,247.89,219.1,321.29,377.36,294.57,123.75,129.75,110.51,278.86,1108.2
2004-10-18,165.61,263.17,250.16,220.1,324.83,379.12,298.49,124.22,129.04,111.49,275.94,1114.02
2004-10-19,161.65,261.17,248.44,219.06,318.86,372.5,298.69,122.74,128.29,110.34,274.56,1103.23
2004-10-20,162.74,260.52,247.36,219.3,318.93,370.25,299.91,122.29,128.99,110.04,279.61,1103.66
2004-10-21,163.74,261.65,249.7,219.42,316.17,370.47,303.1,121.35,129.11,111.19,280.54,1106.49
2004-10-22,162.91,258.85,247.38,217.82,313.46,368.07,296.37,119.6,130.09,110.39,280.03,1095.74
2004-10-25,164.47,259.21,246.77,216.51,311.97,368.01,296.01,119.31,132.16,109.35,280.25,1094.8
2004-10-26,166.25,263.36,250.99,219.24,317.93,376.97,297.34,119.62,133.84,111.89,283.54,1111.09
2004-10-27,167.64,266.4,254.99,221.22,326.82,381.34,304.17,120.82,133.16,112.37,278.77,1125.4
2004-10-28,165.83,266.49,256.57,222.4,326.71,383.7,305.3,121.39,132.53,112.78,274.9,1127.4399
2004-10-29,168.27,267.31,256.54,222.04,326.87,384.33,305.85,121.26,133.32,112.66,278.66,1130.2
2004-11-01,168.42,268.16,257.26,221.81,323.5,385.16,306.8,122.77,133.94,114.88,276.71,1130.51
2004-11-02,167.79,268.13,258.19,222.73,321.08,387.07,308.09,122.73,131.71,113.46,273.25,1130.5601
2004-11-03,169.86,271.01,259.32,225.28,330.76,389.02,309.32,123.71,134.33,113.92,278.83,1143.2
2004-11-04,173.81,276.27,264.72,231.55,331.87,395.57,312.61,125.51,137.21,115.33,283.06,1161.67
2004-11-05,174.77,278.11,265.82,232.33,333.35,394.9,315.57,125.95,136.46,111.75,284.57,1166.17
2004-11-08,174.68,278.62,265.42,231.91,333.12,394.18,315.99,126.31,137.59,113.05,280.53,1164.89
2004-11-09,176.27,279.67,265.56,231.54,332.8,393.6,315.79,126.43,137.51,113.0,277.45,1164.08
2004-11-10,176.03,279.78,265.46,231.89,332.21,394.31,312.35,125.94,137.31,113.33,280.1,1162.91
2004-11-11,177.44,283.24,267.95,233.68,333.76,398.06,316.72,127.31,138.79,114.37,280.02,1173.48
2004-11-12,179.4,285.4,270.27,234.85,334.73,400.47,321.47,129.18,140.57,117.22,285.55,1184.17
2004-11-15,178.37,284.19,270.98,235.09,336.02,401.39,323.34,128.26,139.68,117.8,279.61,1183.8101
2004-11-16,177.28,282.83,268.0,233.53,333.6,397.77,320.77,127.78,139.56,116.7,279.07,1175.4301
2004-11-17,178.65,284.59,268.74,234.61,333.93,398.74,325.4,128.15,138.43,113.63,282.72,1181.9399
2004-11-18,179.02,286.42,269.5,234.69,332.82,397.68,326.66,128.18,138.56,114.01,284.5,1183.55
2004-11-19,177.97,282.85,266.04,232.03,329.05,392.29,320.75,126.91,138.1,112.62,287.57,1170.34
2004-11-22,179.73,283.56,268.03,233.28,329.64,395.21,322.42,126.43,140.21,113.21,291.22,1177.24
2004-11-23,178.88,283.05,269.65,232.64,328.6,396.14,320.91,125.97,140.85,114.38,292.65,1176.9399
2004-11-24,180.49,283.53,271.04,232.72,329.37,397.54,323.5,125.92,141.31,116.15,294.91,1181.76
2004-11-26,182.38,283.09,271.2,232.82,331.09,397.23,322.32,126.4,141.69,115.67,296.5,1182.65
